sales_sk,used_in_training
439495,False
439496,False
439497,False
439498,False
439499,False
4395,False
43950,False
439500,False
439501,False
439502,False
439503,False
439504,False
439505,False
439506,False
439507,False
439508,False
439509,False
43951,False
439510,False
439511,False
439512,False
439513,False
439514,False
439515,False
439516,False
439517,False
439518,False
439519,False
43952,False
439520,False
439521,False
439522,False
439523,False
439524,False
439525,False
439526,False
439527,False
439528,False
439529,False
43953,False
439530,False
439531,False
439532,False
439533,False
439534,False
439535,False
439536,False
439537,False
439538,False
439539,False
43954,False
439540,False
439541,False
439542,False
439543,False
439544,False
439545,False
439546,False
439547,False
439548,False
439549,False
43955,False
439550,False
439551,False
439552,False
439553,False
439554,False
439555,False
439556,False
439557,False
439558,False
439559,False
43956,False
439560,False
439561,False
439562,False
439563,False
439564,False
439565,False
439566,False
439567,False
439568,False
439569,False
43957,False
439570,False
439571,False
439572,False
439573,False
439574,False
439575,False
439576,False
439577,False
439578,False
439579,False
43958,False
439580,False
439581,False
439582,False
439583,False
439584,False
439585,False
439586,False
439587,False
439588,False
439589,False
43959,False
439590,False
439591,False
439592,False
439593,False
439594,False
439595,False
439596,False
439597,False
439598,False
439599,False
4396,False
43960,False
439600,False
439601,False
439602,False
439603,False
439604,False
439605,False
439606,False
439607,False
439608,False
439609,False
43961,False
439610,False
439611,False
439612,False
439613,False
439614,False
439615,False
439616,False
439617,False
439618,False
439619,False
43962,False
439620,False
439621,False
439622,False
439623,False
439624,False
439625,False
439626,False
439627,False
439628,False
439629,False
43963,False
439630,False
439631,False
439632,False
439633,False
439634,False
439635,False
439636,False
439637,False
439638,False
439639,False
43964,False
439640,False
439641,False
439643,False
439644,False
439645,False
439646,False
439647,False
439648,False
439649,False
43965,False
439650,False
439651,False
439652,False
439653,False
439654,False
439655,False
439656,False
439657,False
439658,False
439659,False
43966,False
439660,False
439661,False
439662,False
439663,False
439664,False
439665,False
439666,False
439667,False
439668,False
439669,False
43967,False
439670,False
439671,False
439672,False
439673,False
439674,False
439675,False
439676,False
439677,False
439678,False
439679,False
43968,False
439680,False
439681,False
439682,False
439683,False
439684,False
439685,False
439686,False
439687,False
439688,False
439689,False
43969,False
439690,False
439691,False
439692,False
439693,False
439694,False
439695,False
439696,False
439697,False
439698,False
439699,False
4397,False
43970,False
439700,False
439701,False
439702,False
439703,False
439704,False
439705,False
439706,False
439707,False
439708,False
439709,False
43971,False
439710,False
439711,False
439712,False
439713,False
439714,False
439715,False
439716,False
439717,False
439718,False
439719,False
43972,False
439720,False
439721,False
439722,False
439723,False
439724,False
439725,False
439726,False
439727,False
439728,False
439729,False
43973,False
439730,False
439731,False
439732,False
439733,False
439734,False
439735,False
439736,False
439737,False
439738,False
43974,False
439740,False
439741,False
439742,False
439743,False
439744,False
439745,False
439746,False
439747,False
439748,False
439749,False
43975,False
439750,False
439751,False
439752,False
439753,False
439754,False
439755,False
439756,False
439757,False
439758,False
439759,False
43976,False
439760,False
439761,False
439762,False
439763,False
439764,False
439765,False
439766,False
439767,False
439768,False
439769,False
43977,False
439770,False
439771,False
439772,False
439773,False
439774,False
439775,False
439776,False
439777,False
439778,False
439779,False
43978,False
439780,False
439781,False
439782,False
439783,False
439784,False
439785,False
439786,False
439787,False
439788,False
439789,False
43979,False
439790,False
439791,False
439792,False
439793,False
439794,False
439795,False
439797,False
439798,False
439799,False
4398,False
43980,False
439800,False
439801,False
439802,False
439803,False
439804,False
439805,False
439806,False
439807,False
439808,False
439809,False
43981,False
439810,False
439811,False
439812,False
439813,False
439814,False
439815,False
439816,False
439817,False
439818,False
439819,False
43982,False
439820,False
439821,False
439822,False
439823,False
439824,False
439825,False
439826,False
439827,False
439828,False
439829,False
43983,False
439830,False
439831,False
439832,False
439833,False
439834,False
439835,False
439836,False
439837,False
439838,False
439839,False
43984,False
439840,False
439841,False
439842,False
439843,False
439844,False
439845,False
439846,False
439847,False
439848,False
439849,False
43985,False
439850,False
439851,False
439852,False
439853,False
439854,False
439855,False
439856,False
439857,False
439858,False
439859,False
43986,False
439860,False
439861,False
439862,False
439863,False
439864,False
439865,False
439866,False
439867,False
439868,False
439869,False
43987,False
439870,False
439871,False
439872,False
439873,False
439874,False
439875,False
439876,False
439877,False
439878,False
439879,False
43988,False
439880,False
439881,False
439882,False
439883,False
439884,False
439885,False
439886,False
439887,False
439888,False
439889,False
43989,False
439890,False
439891,False
439892,False
439893,False
439894,False
439895,False
439896,False
439897,False
439898,False
439899,False
4399,False
43990,False
439900,False
439901,False
439902,False
439903,False
439904,False
439905,False
439906,False
439907,False
439908,False
439909,False
43991,False
439910,False
439911,False
439912,False
439913,False
439914,False
439915,False
439916,False
439917,False
439918,False
439919,False
43992,False
439920,False
439921,False
439922,False
439923,False
439924,False
439925,False
439926,False
439927,False
439928,False
439929,False
43993,False
439930,False
439931,False
439932,False
439933,False
439934,False
439935,False
439936,False
439937,False
439938,False
439939,False
43994,False
439940,False
439941,False
439942,False
439943,False
439944,False
439945,False
439946,False
439947,False
439948,False
439949,False
43995,False
439950,False
439951,False
439952,False
439953,False
439954,False
439955,False
439956,False
439957,False
439958,False
439959,False
43996,False
439960,False
439961,False
439962,False
439963,False
439964,False
439965,False
439966,False
439967,False
439968,False
439969,False
43997,False
439970,False
439971,False
439972,False
439973,False
439974,False
439975,False
439976,False
439977,False
439978,False
439979,False
43998,False
439980,False
439981,False
439982,False
439983,False
439984,False
439985,False
439986,False
439987,False
439988,False
439989,False
43999,False
439990,False
439991,False
439992,False
439993,False
439994,False
439995,False
439996,False
439997,False
439998,False
439999,False
44,False
440,False
4400,False
44000,False
440000,False
440001,False
440002,False
440003,False
440004,False
440005,False
440006,False
440007,False
440008,False
440009,False
44001,False
440010,False
440011,False
440012,False
440013,False
440014,False
440015,False
440016,False
440017,False
440018,False
440019,False
44002,False
440020,False
440021,False
440022,False
440023,False
440024,False
440025,False
440026,False
440027,False
440028,False
440029,False
44003,False
440030,False
440031,False
440032,False
440033,False
440034,False
440035,False
440036,False
440037,False
440038,False
440039,False
44004,False
440040,False
440041,False
440042,False
440043,False
440044,False
440045,False
440046,False
440047,False
440048,False
440049,False
44005,False
440050,False
440051,False
440052,False
440053,False
440054,False
440055,False
440056,False
440057,False
440058,False
440059,False
44006,False
440060,False
440061,False
440062,False
440063,False
440064,False
440065,False
440066,False
440067,False
440068,False
440069,False
44007,False
440070,False
440071,False
440072,False
440073,False
440074,False
440075,False
440076,False
440077,False
440078,False
440079,False
44008,False
440080,False
440081,False
440082,False
440083,False
440084,False
440085,False
440086,False
440087,False
440088,False
440089,False
44009,False
440090,False
440091,False
440092,False
440093,False
440094,False
440095,False
440096,False
440097,False
440098,False
440099,False
4401,False
44010,False
440100,False
440101,False
440102,False
440103,False
440104,False
440105,False
440106,False
440107,False
440108,False
440109,False
44011,False
440110,False
440111,False
440112,False
440113,False
440114,False
440115,False
440116,False
440117,False
440118,False
440119,False
44012,False
